LOC,CC,PC,label
4.0,1.0,3.0,2
4.0,1.0,1.0,2
3.0,1.0,2.0,2
10.0,1.0,3.0,1
133.0,22.0,1.0,2
4.0,1.0,3.0,1
5.0,2.0,0.0,2
18.0,3.0,1.0,1
14.0,3.0,1.0,2
3.0,1.0,0.0,1
64.0,10.0,3.0,2
6.0,3.0,0.0,1
3.0,1.0,1.0,1
7.0,3.0,0.0,1
12.0,5.0,2.0,2
3.0,1.0,0.0,1
6.0,2.0,3.0,2
14.0,2.0,2.0,1
3.0,1.0,0.0,1
11.0,3.0,1.0,2
23.0,4.0,1.0,2
10.0,2.0,1.0,1
17.0,4.0,3.0,1
4.0,1.0,6.0,1
13.0,3.0,3.0,2
3.0,1.0,0.0,2
5.0,2.0,3.0,2
10.0,1.0,1.0,2
7.0,2.0,0.0,1
3.0,1.0,1.0,2
8.0,1.0,6.0,2
4.0,1.0,2.0,2
3.0,1.0,2.0,2
99.0,21.0,6.0,2
9.0,2.0,3.0,1
3.0,1.0,1.0,1
8.0,3.0,1.0,1
3.0,1.0,0.0,2
13.0,4.0,1.0,1
4.0,1.0,2.0,2
4.0,1.0,2.0,1
18.0,3.0,1.0,1
12.0,3.0,6.0,1
5.0,2.0,2.0,2
3.0,1.0,6.0,1
13.0,2.0,2.0,2
0.0,1.0,1.0,2
3.0,1.0,5.0,1
36.0,5.0,2.0,1
3.0,1.0,1.0,2
8.0,2.0,3.0,2
11.0,3.0,0.0,1
16.0,3.0,3.0,2
12.0,3.0,3.0,1
8.0,1.0,2.0,2
3.0,1.0,0.0,2
30.0,8.0,2.0,1
3.0,1.0,2.0,1
8.0,3.0,1.0,2
4.0,1.0,5.0,1
73.0,19.0,3.0,1
33.0,21.0,1.0,1
34.0,5.0,3.0,1
332.0,89.0,2.0,1
28.0,4.0,1.0,2
3.0,1.0,4.0,1
41.0,6.0,1.0,2
5.0,1.0,4.0,1
30.0,5.0,0.0,1
9.0,2.0,2.0,2
9.0,1.0,4.0,2
3.0,1.0,0.0,1
46.0,5.0,1.0,1
3.0,1.0,0.0,1
40.0,9.0,0.0,2
23.0,4.0,0.0,1
8.0,2.0,4.0,2
7.0,1.0,3.0,1
28.0,2.0,3.0,1
6.0,2.0,1.0,2
7.0,3.0,2.0,2
3.0,1.0,1.0,2
4.0,1.0,2.0,1
15.0,3.0,2.0,2
10.0,4.0,1.0,2
10.0,3.0,0.0,2
5.0,1.0,1.0,2
9.0,1.0,3.0,1
12.0,3.0,3.0,1
3.0,1.0,2.0,1
3.0,1.0,2.0,1
6.0,3.0,1.0,2
4.0,1.0,1.0,1
4.0,1.0,3.0,2
5.0,2.0,3.0,2
7.0,2.0,3.0,1
3.0,1.0,5.0,2
4.0,1.0,0.0,1
30.0,7.0,3.0,2
4.0,2.0,1.0,1
6.0,1.0,3.0,1
3.0,1.0,1.0,2
126.0,68.0,3.0,2
0.0,1.0,0.0,2
4.0,2.0,4.0,2
9.0,1.0,2.0,1
8.0,3.0,1.0,2
4.0,1.0,2.0,1
13.0,3.0,1.0,2
28.0,5.0,0.0,1
19.0,4.0,2.0,2
7.0,2.0,2.0,2
26.0,8.0,1.0,1
10.0,2.0,2.0,2
5.0,1.0,5.0,2
12.0,2.0,3.0,1
18.0,3.0,1.0,1
3.0,1.0,4.0,2
11.0,3.0,3.0,1
3.0,1.0,1.0,2
3.0,1.0,6.0,1
3.0,1.0,0.0,2
20.0,2.0,1.0,1
3.0,1.0,5.0,1
27.0,3.0,2.0,2
3.0,1.0,2.0,2
3.0,1.0,2.0,2
13.0,4.0,1.0,2
8.0,2.0,3.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,1
3.0,1.0,2.0,1
3.0,1.0,0.0,2
25.0,6.0,3.0,2
14.0,3.0,2.0,1
3.0,1.0,1.0,1
3.0,1.0,2.0,2
17.0,4.0,5.0,1
5.0,1.0,0.0,2
0.0,1.0,6.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,2
9.0,2.0,4.0,1
7.0,1.0,5.0,2
3.0,1.0,2.0,1
6.0,2.0,1.0,2
41.0,7.0,3.0,2
36.0,17.0,1.0,1
3.0,1.0,4.0,2
10.0,2.0,2.0,1
6.0,1.0,2.0,1
3.0,1.0,6.0,2
5.0,1.0,4.0,2
11.0,3.0,1.0,1
30.0,1.0,4.0,1
14.0,3.0,4.0,1
9.0,1.0,1.0,2
20.0,8.0,1.0,1
5.0,1.0,1.0,1
10.0,2.0,0.0,2
7.0,1.0,1.0,1
14.0,3.0,0.0,1
25.0,4.0,3.0,1
17.0,4.0,3.0,1
31.0,7.0,4.0,1
3.0,1.0,0.0,2
3.0,1.0,0.0,2
7.0,1.0,6.0,1
18.0,4.0,4.0,2
37.0,3.0,3.0,2
13.0,1.0,10.0,1
6.0,1.0,5.0,1
4.0,1.0,5.0,1
17.0,4.0,3.0,2
20.0,1.0,2.0,2
21.0,6.0,2.0,1
10.0,4.0,1.0,1
6.0,2.0,0.0,2
6.0,1.0,0.0,2
4.0,1.0,2.0,1
0.0,1.0,1.0,2
3.0,1.0,2.0,2
10.0,3.0,2.0,1
6.0,1.0,1.0,1
4.0,1.0,2.0,2
3.0,1.0,1.0,1
4.0,1.0,2.0,1
3.0,1.0,1.0,2
4.0,1.0,2.0,1
11.0,3.0,1.0,2
3.0,1.0,4.0,2
3.0,1.0,3.0,2
3.0,1.0,1.0,2
4.0,1.0,4.0,2
24.0,4.0,3.0,1
3.0,1.0,0.0,2
9.0,1.0,4.0,2
12.0,3.0,2.0,1
3.0,1.0,2.0,2
9.0,2.0,2.0,1
17.0,3.0,1.0,1
3.0,1.0,0.0,2
3.0,1.0,1.0,1
8.0,2.0,3.0,2
4.0,1.0,2.0,2
4.0,1.0,3.0,1
24.0,6.0,4.0,1
3.0,1.0,2.0,2
3.0,1.0,1.0,2
15.0,2.0,1.0,1
3.0,1.0,1.0,2
5.0,1.0,7.0,1
7.0,1.0,1.0,1
13.0,3.0,5.0,1
5.0,1.0,1.0,2
3.0,1.0,3.0,1
16.0,5.0,1.0,1
15.0,3.0,1.0,1
3.0,1.0,0.0,1
7.0,2.0,3.0,1
3.0,1.0,2.0,2
38.0,10.0,3.0,1
55.0,13.0,2.0,2
8.0,2.0,0.0,1
14.0,4.0,4.0,2
12.0,3.0,2.0,2
4.0,2.0,4.0,1
3.0,1.0,0.0,2
59.0,1.0,0.0,1
2.0,1.0,0.0,2
3.0,1.0,0.0,2
18.0,6.0,1.0,1
23.0,3.0,0.0,2
4.0,1.0,2.0,1
31.0,6.0,3.0,1
3.0,1.0,3.0,2
16.0,2.0,0.0,1
12.0,1.0,1.0,2
14.0,2.0,3.0,2
4.0,1.0,0.0,2
4.0,1.0,2.0,1
13.0,3.0,2.0,1
3.0,1.0,6.0,1
16.0,3.0,3.0,1
9.0,2.0,2.0,2
5.0,1.0,1.0,2
8.0,3.0,1.0,2
3.0,1.0,0.0,1
5.0,1.0,4.0,1
13.0,4.0,1.0,2
3.0,1.0,3.0,1
3.0,1.0,2.0,2
5.0,2.0,1.0,2
3.0,1.0,5.0,1
3.0,1.0,0.0,1
18.0,4.0,4.0,1
18.0,2.0,4.0,1
3.0,1.0,1.0,1
56.0,12.0,3.0,1
7.0,2.0,4.0,2
26.0,8.0,2.0,2
4.0,1.0,4.0,2
34.0,4.0,2.0,1
4.0,1.0,1.0,1
3.0,1.0,1.0,2
5.0,3.0,4.0,2
5.0,1.0,3.0,2
14.0,1.0,2.0,2
3.0,1.0,5.0,1
3.0,1.0,2.0,2
14.0,5.0,2.0,1
22.0,4.0,0.0,2
14.0,2.0,3.0,2
28.0,8.0,2.0,1
5.0,1.0,4.0,1
7.0,3.0,4.0,2
48.0,12.0,2.0,1
9.0,1.0,0.0,2
12.0,3.0,2.0,2
16.0,3.0,1.0,2
4.0,2.0,4.0,2
5.0,1.0,2.0,1
3.0,1.0,0.0,2
9.0,2.0,4.0,2
0.0,1.0,3.0,2
22.0,6.0,2.0,1
6.0,2.0,2.0,2
5.0,1.0,2.0,2
30.0,8.0,2.0,1
3.0,1.0,2.0,2
8.0,3.0,0.0,2
9.0,1.0,0.0,2
26.0,8.0,3.0,2
3.0,1.0,1.0,2
12.0,3.0,1.0,1
5.0,1.0,2.0,2
42.0,8.0,3.0,1
6.0,1.0,2.0,2
4.0,1.0,1.0,2
14.0,4.0,4.0,1
9.0,3.0,2.0,1
16.0,5.0,3.0,1
4.0,1.0,3.0,1
3.0,1.0,0.0,2
3.0,1.0,2.0,2
6.0,2.0,1.0,2
2.0,1.0,1.0,2
12.0,1.0,1.0,1
14.0,4.0,3.0,1
40.0,9.0,2.0,1
8.0,2.0,5.0,1
11.0,4.0,2.0,2
23.0,5.0,2.0,2
11.0,2.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,1
6.0,1.0,2.0,1
27.0,7.0,2.0,1
18.0,2.0,1.0,2
17.0,4.0,3.0,2
3.0,1.0,3.0,1
25.0,4.0,3.0,1
4.0,1.0,2.0,1
6.0,2.0,3.0,2
3.0,1.0,2.0,1
16.0,5.0,1.0,1
6.0,2.0,2.0,1
18.0,2.0,2.0,2
0.0,1.0,0.0,2
3.0,1.0,4.0,2
12.0,3.0,2.0,1
3.0,1.0,0.0,2
3.0,1.0,3.0,1
5.0,1.0,3.0,2
4.0,1.0,4.0,2
14.0,1.0,4.0,1
29.0,7.0,0.0,2
19.0,2.0,2.0,2
5.0,2.0,5.0,2
68.0,20.0,1.0,2
3.0,1.0,3.0,1
45.0,8.0,3.0,1
14.0,1.0,3.0,1
8.0,1.0,2.0,2
6.0,1.0,5.0,1
10.0,2.0,3.0,2
4.0,1.0,2.0,2
13.0,3.0,1.0,1
17.0,5.0,2.0,2
0.0,1.0,0.0,2
16.0,3.0,5.0,1
9.0,5.0,2.0,2
11.0,2.0,5.0,2
3.0,1.0,3.0,1
3.0,1.0,1.0,1
49.0,11.0,2.0,1
38.0,5.0,2.0,2
34.0,11.0,3.0,2
11.0,3.0,0.0,2
3.0,1.0,2.0,2
10.0,2.0,4.0,1
10.0,2.0,1.0,1
4.0,1.0,7.0,1
7.0,1.0,6.0,1
3.0,1.0,0.0,2
18.0,4.0,2.0,1
7.0,2.0,3.0,2
24.0,10.0,1.0,2
4.0,1.0,2.0,1
3.0,1.0,1.0,1
29.0,3.0,3.0,2
11.0,3.0,3.0,1
10.0,1.0,2.0,1
3.0,1.0,2.0,2
31.0,7.0,1.0,2
4.0,1.0,2.0,1
3.0,1.0,1.0,1
22.0,6.0,3.0,1
0.0,1.0,7.0,1
23.0,2.0,2.0,2
16.0,3.0,2.0,1
4.0,1.0,1.0,1
19.0,5.0,3.0,1
3.0,1.0,3.0,1
10.0,2.0,4.0,1
4.0,1.0,2.0,1
3.0,1.0,3.0,2
3.0,1.0,1.0,1
10.0,1.0,0.0,1
3.0,1.0,0.0,2
6.0,2.0,0.0,2
5.0,1.0,2.0,1
4.0,1.0,2.0,1
3.0,1.0,3.0,2
6.0,1.0,3.0,2
3.0,1.0,5.0,1
4.0,1.0,2.0,2
4.0,2.0,4.0,2
3.0,1.0,1.0,1
5.0,1.0,2.0,1
3.0,1.0,1.0,2
4.0,1.0,1.0,2
3.0,1.0,3.0,2
18.0,2.0,5.0,1
13.0,3.0,2.0,1
3.0,1.0,1.0,1
9.0,2.0,3.0,1
3.0,1.0,1.0,2
10.0,2.0,4.0,2
18.0,5.0,5.0,1
26.0,4.0,3.0,1
5.0,1.0,4.0,2
19.0,4.0,5.0,1
3.0,1.0,1.0,2
3.0,1.0,3.0,2
5.0,1.0,4.0,2
3.0,1.0,3.0,2
3.0,1.0,1.0,2
13.0,1.0,0.0,2
7.0,1.0,3.0,2
10.0,2.0,1.0,2
7.0,2.0,3.0,1
3.0,1.0,1.0,2
78.0,3.0,2.0,1
3.0,1.0,0.0,2
4.0,2.0,2.0,2
3.0,1.0,2.0,2
38.0,5.0,2.0,1
6.0,1.0,5.0,1
17.0,4.0,0.0,1
4.0,1.0,6.0,1
6.0,2.0,2.0,2
10.0,2.0,1.0,2
15.0,3.0,8.0,1
10.0,3.0,1.0,2
0.0,1.0,0.0,2
3.0,1.0,1.0,1
23.0,5.0,3.0,2
6.0,2.0,2.0,2
19.0,5.0,3.0,1
3.0,1.0,6.0,1
11.0,3.0,0.0,1
21.0,5.0,2.0,1
5.0,1.0,1.0,2
28.0,4.0,2.0,1
31.0,7.0,4.0,2
3.0,1.0,0.0,2
48.0,7.0,5.0,2
21.0,5.0,1.0,1
26.0,5.0,3.0,1
16.0,2.0,3.0,1
4.0,1.0,2.0,2
28.0,8.0,4.0,1
22.0,6.0,2.0,2
3.0,1.0,1.0,2
5.0,1.0,3.0,1
11.0,4.0,2.0,1
3.0,1.0,3.0,2
24.0,4.0,1.0,1
3.0,1.0,5.0,1
13.0,3.0,4.0,1
3.0,1.0,1.0,2
3.0,1.0,1.0,2
8.0,2.0,3.0,2
3.0,1.0,3.0,2
3.0,1.0,2.0,2
19.0,9.0,2.0,1
7.0,1.0,1.0,1
12.0,2.0,3.0,2
13.0,4.0,3.0,1
19.0,5.0,0.0,2
11.0,1.0,4.0,1
79.0,16.0,1.0,2
9.0,2.0,2.0,1
11.0,2.0,1.0,2
4.0,1.0,2.0,2
8.0,1.0,2.0,2
7.0,2.0,2.0,1
4.0,2.0,0.0,1
7.0,2.0,3.0,1
8.0,3.0,2.0,2
3.0,1.0,2.0,1
16.0,3.0,1.0,2
31.0,4.0,3.0,1
3.0,1.0,5.0,1
5.0,1.0,2.0,2
3.0,1.0,2.0,2
8.0,2.0,0.0,1
29.0,7.0,0.0,2
18.0,3.0,2.0,1
16.0,4.0,2.0,1
4.0,1.0,2.0,1
3.0,1.0,1.0,1
10.0,3.0,2.0,1
3.0,1.0,0.0,2
14.0,3.0,4.0,1
0.0,1.0,3.0,2
4.0,1.0,5.0,1
3.0,1.0,0.0,2
20.0,4.0,3.0,2
15.0,4.0,4.0,2
11.0,2.0,0.0,1
5.0,1.0,6.0,1
40.0,5.0,1.0,1
16.0,4.0,3.0,2
3.0,1.0,4.0,2
5.0,1.0,1.0,2
20.0,3.0,3.0,1
35.0,6.0,4.0,1
23.0,3.0,1.0,1
3.0,1.0,12.0,1
4.0,1.0,1.0,2
9.0,1.0,3.0,1
8.0,1.0,6.0,1
11.0,1.0,3.0,1
30.0,7.0,3.0,2
3.0,1.0,2.0,2
28.0,9.0,3.0,1
3.0,1.0,2.0,1
3.0,1.0,3.0,2
21.0,5.0,1.0,1
13.0,3.0,2.0,2
4.0,1.0,5.0,1
8.0,1.0,4.0,1
12.0,2.0,5.0,1
43.0,9.0,2.0,1
3.0,1.0,1.0,2
12.0,3.0,4.0,1
26.0,1.0,1.0,2
9.0,1.0,4.0,2
7.0,2.0,3.0,2
7.0,1.0,1.0,1
4.0,1.0,2.0,1
3.0,1.0,2.0,2
10.0,2.0,1.0,1
7.0,4.0,2.0,1
4.0,1.0,2.0,2
5.0,1.0,4.0,2
6.0,1.0,5.0,1
3.0,1.0,2.0,1
26.0,5.0,0.0,1
13.0,3.0,3.0,1
6.0,2.0,0.0,2
6.0,1.0,2.0,2
11.0,2.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,4.0,1
3.0,1.0,0.0,2
4.0,1.0,4.0,1
48.0,9.0,4.0,2
5.0,1.0,2.0,1
3.0,1.0,0.0,2
3.0,1.0,4.0,2
3.0,1.0,1.0,2
13.0,2.0,4.0,1
0.0,1.0,2.0,2
12.0,2.0,1.0,1
7.0,4.0,1.0,2
19.0,4.0,5.0,1
7.0,2.0,1.0,2
3.0,1.0,2.0,2
3.0,1.0,1.0,2
4.0,2.0,3.0,2
8.0,2.0,5.0,1
4.0,1.0,3.0,2
3.0,1.0,0.0,2
8.0,2.0,1.0,1
3.0,1.0,0.0,2
3.0,1.0,0.0,1
15.0,2.0,2.0,2
3.0,1.0,1.0,2
36.0,9.0,3.0,1
9.0,2.0,2.0,1
98.0,22.0,2.0,2
3.0,1.0,9.0,1
3.0,1.0,5.0,2
16.0,2.0,0.0,1
31.0,4.0,2.0,2
7.0,2.0,2.0,2
3.0,1.0,4.0,2
53.0,9.0,3.0,1
25.0,7.0,2.0,1
19.0,3.0,1.0,1
9.0,3.0,4.0,2
10.0,1.0,1.0,2
13.0,1.0,1.0,1
15.0,2.0,1.0,1
4.0,1.0,2.0,2
13.0,4.0,2.0,1
4.0,1.0,2.0,2
3.0,1.0,2.0,2
3.0,1.0,6.0,2
14.0,1.0,4.0,2
20.0,5.0,1.0,1
49.0,12.0,3.0,2
6.0,2.0,1.0,1
13.0,1.0,0.0,2
16.0,3.0,1.0,2
3.0,1.0,1.0,1
10.0,2.0,1.0,2
9.0,2.0,5.0,2
12.0,3.0,3.0,2
13.0,4.0,4.0,1
18.0,5.0,1.0,1
3.0,1.0,2.0,1
10.0,2.0,5.0,1
8.0,2.0,3.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,1
3.0,1.0,1.0,1
94.0,26.0,2.0,1
4.0,1.0,3.0,1
7.0,2.0,1.0,2
13.0,1.0,3.0,1
10.0,3.0,0.0,1
3.0,1.0,2.0,2
8.0,1.0,2.0,1
53.0,13.0,1.0,1
19.0,4.0,4.0,1
3.0,1.0,3.0,2
3.0,1.0,5.0,2
25.0,5.0,4.0,1
4.0,1.0,2.0,2
4.0,1.0,3.0,1
3.0,1.0,0.0,2
4.0,1.0,4.0,1
9.0,3.0,2.0,2
3.0,1.0,0.0,1
29.0,7.0,2.0,2
10.0,2.0,5.0,1
4.0,1.0,2.0,2
0.0,1.0,5.0,1
40.0,10.0,2.0,1
3.0,1.0,0.0,1
21.0,2.0,2.0,1
12.0,1.0,3.0,2
4.0,1.0,2.0,2
11.0,2.0,3.0,2
22.0,3.0,2.0,1
34.0,8.0,2.0,1
4.0,1.0,1.0,1
13.0,2.0,4.0,1
3.0,1.0,4.0,2
9.0,2.0,3.0,1
7.0,2.0,1.0,2
7.0,1.0,4.0,1
3.0,1.0,4.0,1
3.0,1.0,6.0,1
8.0,1.0,4.0,2
3.0,1.0,4.0,2
6.0,1.0,4.0,1
3.0,1.0,4.0,2
7.0,2.0,0.0,1
4.0,1.0,1.0,2
4.0,1.0,1.0,2
31.0,6.0,3.0,1
20.0,3.0,2.0,2
7.0,2.0,3.0,1
35.0,10.0,2.0,1
3.0,1.0,0.0,2
6.0,2.0,1.0,1
11.0,2.0,3.0,2
38.0,33.0,1.0,1
3.0,1.0,2.0,1
3.0,1.0,0.0,2
36.0,8.0,3.0,1
15.0,8.0,0.0,1
8.0,1.0,1.0,1
36.0,10.0,1.0,1
20.0,3.0,3.0,1
5.0,1.0,2.0,2
32.0,4.0,3.0,2
35.0,15.0,1.0,1
0.0,1.0,7.0,1
12.0,3.0,2.0,1
8.0,2.0,1.0,1
10.0,2.0,1.0,1
3.0,1.0,5.0,1
3.0,1.0,3.0,2
30.0,4.0,5.0,1
15.0,2.0,2.0,1
11.0,4.0,2.0,1
4.0,1.0,1.0,2
13.0,3.0,1.0,1
9.0,3.0,5.0,2
3.0,1.0,0.0,1
11.0,1.0,1.0,2
33.0,6.0,3.0,1
18.0,3.0,5.0,1
25.0,6.0,2.0,1
4.0,1.0,0.0,2
3.0,1.0,2.0,2
3.0,1.0,2.0,2
3.0,1.0,0.0,2
0.0,1.0,4.0,2
10.0,2.0,2.0,1
15.0,4.0,0.0,2
26.0,6.0,2.0,2
23.0,2.0,2.0,2
3.0,1.0,1.0,2
8.0,1.0,2.0,2
8.0,2.0,2.0,1
18.0,3.0,4.0,2
4.0,1.0,4.0,2
3.0,1.0,0.0,2
3.0,1.0,2.0,1
6.0,3.0,1.0,2
13.0,3.0,3.0,1
13.0,2.0,3.0,1
29.0,11.0,3.0,1
9.0,1.0,7.0,1
18.0,4.0,3.0,1
11.0,3.0,0.0,2
6.0,1.0,3.0,1
5.0,1.0,3.0,2
4.0,1.0,5.0,2
5.0,1.0,5.0,2
26.0,7.0,1.0,1
3.0,1.0,1.0,2
17.0,4.0,2.0,1
0.0,1.0,0.0,2
8.0,1.0,1.0,1
0.0,1.0,5.0,1
31.0,7.0,4.0,2
3.0,1.0,0.0,1
8.0,1.0,1.0,2
7.0,2.0,1.0,2
3.0,1.0,1.0,2
22.0,6.0,4.0,1
11.0,1.0,1.0,1
3.0,1.0,1.0,2
26.0,5.0,5.0,1
7.0,1.0,3.0,1
7.0,2.0,2.0,1
3.0,1.0,2.0,1
3.0,1.0,1.0,2
8.0,2.0,10.0,1
3.0,1.0,1.0,2
8.0,1.0,2.0,1
5.0,1.0,4.0,1
3.0,2.0,0.0,1
16.0,2.0,1.0,1
19.0,5.0,5.0,1
38.0,3.0,3.0,1
9.0,3.0,5.0,1
3.0,1.0,1.0,2
4.0,1.0,2.0,1
3.0,1.0,0.0,2
3.0,1.0,0.0,2
4.0,1.0,4.0,1
18.0,3.0,1.0,2
6.0,2.0,3.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,1
6.0,3.0,0.0,2
20.0,3.0,3.0,1
5.0,1.0,1.0,2
3.0,1.0,0.0,1
3.0,1.0,2.0,2
4.0,1.0,3.0,2
0.0,1.0,0.0,2
10.0,3.0,6.0,2
3.0,1.0,5.0,1
14.0,1.0,2.0,1
3.0,1.0,0.0,2
15.0,3.0,4.0,2
6.0,1.0,5.0,1
16.0,3.0,3.0,1
6.0,1.0,4.0,1
39.0,9.0,3.0,1
3.0,1.0,0.0,2
3.0,1.0,1.0,1
97.0,33.0,1.0,1
3.0,1.0,0.0,2
4.0,1.0,0.0,2
3.0,1.0,0.0,2
6.0,1.0,2.0,1
4.0,2.0,0.0,2
15.0,3.0,0.0,2
40.0,8.0,2.0,1
11.0,1.0,4.0,2
6.0,1.0,3.0,2
8.0,2.0,4.0,2
7.0,2.0,0.0,2
4.0,1.0,1.0,1
13.0,2.0,2.0,1
3.0,1.0,3.0,2
18.0,4.0,0.0,1
20.0,3.0,3.0,1
13.0,3.0,4.0,1
26.0,4.0,1.0,1
16.0,5.0,3.0,1
51.0,9.0,7.0,1
3.0,1.0,1.0,2
19.0,6.0,3.0,2
3.0,1.0,3.0,2
21.0,5.0,2.0,1
3.0,1.0,2.0,2
4.0,1.0,2.0,1
4.0,1.0,3.0,2
29.0,8.0,3.0,1
8.0,2.0,7.0,1
3.0,1.0,3.0,1
0.0,1.0,0.0,2
10.0,3.0,1.0,1
3.0,1.0,1.0,1
27.0,7.0,3.0,2
11.0,2.0,3.0,2
40.0,10.0,2.0,1
9.0,2.0,2.0,1
6.0,2.0,0.0,2
6.0,1.0,3.0,2
3.0,1.0,0.0,2
4.0,1.0,6.0,2
3.0,1.0,3.0,2
3.0,1.0,1.0,2
3.0,1.0,2.0,2
61.0,14.0,2.0,1
14.0,1.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,5.0,1
3.0,1.0,1.0,1
10.0,2.0,2.0,1
5.0,1.0,6.0,1
4.0,1.0,2.0,1
8.0,2.0,1.0,1
3.0,1.0,6.0,1
19.0,4.0,5.0,1
8.0,2.0,1.0,1
4.0,1.0,6.0,1
34.0,7.0,0.0,1
11.0,2.0,5.0,1
5.0,1.0,4.0,1
11.0,3.0,2.0,1
10.0,2.0,1.0,1
16.0,5.0,2.0,1
7.0,2.0,2.0,1
19.0,3.0,3.0,1
6.0,2.0,2.0,1
3.0,1.0,2.0,2
6.0,1.0,5.0,1
8.0,2.0,0.0,2
3.0,1.0,0.0,1
3.0,1.0,0.0,2
22.0,2.0,3.0,2
20.0,2.0,0.0,1
26.0,5.0,0.0,1
3.0,1.0,2.0,2
9.0,1.0,8.0,1
3.0,1.0,0.0,2
3.0,1.0,3.0,2
10.0,1.0,3.0,2
3.0,1.0,5.0,2
38.0,8.0,4.0,1
5.0,2.0,0.0,1
3.0,1.0,1.0,1
3.0,1.0,1.0,2
6.0,2.0,3.0,2
3.0,1.0,1.0,1
33.0,7.0,1.0,2
3.0,1.0,4.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
21.0,5.0,3.0,2
5.0,1.0,2.0,2
4.0,1.0,1.0,1
30.0,5.0,1.0,2
9.0,3.0,7.0,2
31.0,9.0,9.0,1
3.0,1.0,0.0,2
7.0,2.0,0.0,1
7.0,1.0,0.0,1
5.0,1.0,1.0,1
7.0,2.0,2.0,1
15.0,3.0,0.0,1
3.0,1.0,0.0,2
12.0,1.0,1.0,1
4.0,1.0,2.0,1
11.0,4.0,3.0,2
14.0,4.0,4.0,2
11.0,2.0,1.0,2
6.0,2.0,0.0,1
19.0,4.0,3.0,2
7.0,3.0,2.0,1
7.0,2.0,1.0,2
47.0,12.0,2.0,2
11.0,1.0,3.0,1
10.0,1.0,4.0,1
3.0,1.0,2.0,2
36.0,10.0,1.0,2
3.0,1.0,2.0,1
4.0,1.0,2.0,2
21.0,3.0,1.0,2
22.0,7.0,5.0,1
9.0,2.0,2.0,1
14.0,5.0,4.0,1
3.0,1.0,0.0,2
12.0,1.0,0.0,1
31.0,7.0,3.0,1
19.0,3.0,2.0,1
3.0,1.0,2.0,2
12.0,3.0,1.0,2
9.0,2.0,1.0,2
7.0,1.0,1.0,2
8.0,2.0,1.0,1
15.0,3.0,3.0,1
3.0,1.0,1.0,1
3.0,1.0,6.0,1
4.0,1.0,4.0,1
0.0,1.0,2.0,2
5.0,1.0,3.0,2
3.0,1.0,1.0,2
5.0,1.0,2.0,1
21.0,3.0,3.0,1
8.0,2.0,2.0,1
6.0,2.0,2.0,2
21.0,4.0,3.0,2
4.0,1.0,4.0,1
33.0,9.0,3.0,1
46.0,6.0,4.0,1
3.0,1.0,6.0,1
9.0,3.0,2.0,1
4.0,1.0,1.0,1
13.0,3.0,1.0,1
8.0,4.0,2.0,2
22.0,5.0,3.0,1
3.0,1.0,5.0,1
4.0,1.0,1.0,1
4.0,1.0,2.0,1
12.0,3.0,2.0,1
16.0,4.0,6.0,1
7.0,1.0,4.0,2
86.0,1.0,0.0,2
10.0,2.0,2.0,1
10.0,3.0,0.0,1
2.0,1.0,0.0,2
47.0,11.0,4.0,2
4.0,1.0,0.0,2
3.0,1.0,0.0,2
7.0,1.0,2.0,2
15.0,3.0,1.0,1
0.0,1.0,5.0,1
3.0,1.0,0.0,2
3.0,1.0,0.0,2
5.0,1.0,2.0,2
4.0,1.0,1.0,1
6.0,2.0,0.0,1
4.0,1.0,1.0,1
4.0,1.0,0.0,1
25.0,6.0,1.0,1
30.0,10.0,0.0,1
5.0,1.0,2.0,1
16.0,2.0,1.0,1
3.0,1.0,1.0,2
46.0,9.0,5.0,1
3.0,1.0,0.0,2
4.0,1.0,1.0,2
3.0,1.0,5.0,1
3.0,1.0,1.0,1
4.0,1.0,2.0,1
3.0,1.0,1.0,1
14.0,5.0,1.0,1
20.0,6.0,2.0,2
7.0,1.0,4.0,2
12.0,3.0,2.0,1
15.0,3.0,7.0,1
22.0,4.0,1.0,1
28.0,8.0,1.0,1
9.0,2.0,1.0,2
145.0,21.0,1.0,1
11.0,2.0,2.0,1
7.0,2.0,4.0,2
11.0,2.0,4.0,2
10.0,3.0,1.0,2
3.0,1.0,4.0,2
10.0,3.0,6.0,1
38.0,10.0,3.0,1
5.0,1.0,4.0,1
7.0,2.0,1.0,1
3.0,1.0,1.0,2
22.0,6.0,4.0,2
9.0,4.0,4.0,2
7.0,1.0,1.0,1
3.0,1.0,3.0,2
7.0,1.0,4.0,2
4.0,1.0,2.0,2
3.0,1.0,3.0,2
9.0,2.0,1.0,2
3.0,1.0,0.0,2
12.0,2.0,3.0,2
12.0,4.0,2.0,2
3.0,1.0,3.0,2
66.0,14.0,0.0,1
3.0,1.0,3.0,1
7.0,2.0,2.0,1
3.0,1.0,2.0,2
31.0,7.0,2.0,1
10.0,3.0,5.0,1
4.0,1.0,2.0,1
